,year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
20948,1992,Rowing,Rowing,"POPESCU, Dimitrie",ROU,Men,four-oared shell with coxswain (4-),Gold,3
20947,1992,Rowing,Rowing,"TOMIAK, Tomasz",POL,Men,four-oared shell with coxswain (4-),Bronze,1
20946,1992,Rowing,Rowing,"STREICH, Jacek",POL,Men,four-oared shell with coxswain (4-),Bronze,1
20945,1992,Rowing,Rowing,"LASICKI, Maciej",POL,Men,four-oared shell with coxswain (4-),Bronze,1
20944,1992,Rowing,Rowing,"JANKOWSKI, Wojciech",POL,Men,four-oared shell with coxswain (4-),Bronze,1
20954,1992,Rowing,Rowing,"FINGER, Karsten",GER,Men,four-oared shell with coxswain (4-),Silver,2
20943,1992,Rowing,Rowing,"CIESLAK, Michal",POL,Men,four-oared shell with coxswain (4-),Bronze,1
20941,1992,Rowing,Rowing,"MANNING, Patrick Francis Jr.",USA,Men,four without coxswain (4-),Silver,2
20940,1992,Rowing,Rowing,"BURDEN, William Douglas",USA,Men,four without coxswain (4-),Silver,2
20939,1992,Rowing,Rowing,"BOHRER, Thomas Robert",USA,Men,four without coxswain (4-),Silver,2
20938,1992,Rowing,Rowing,"TOMKINS, James",AUS,Men,four without coxswain (4-),Gold,3
20937,1992,Rowing,Rowing,"MCKAY, Mike",AUS,Men,four without coxswain (4-),Gold,3
20936,1992,Rowing,Rowing,"GREEN, Nicholas",AUS,Men,four without coxswain (4-),Gold,3
20935,1992,Rowing,Rowing,"COOPER, Andrew",AUS,Men,four without coxswain (4-),Gold,3
20934,1992,Rowing,Rowing,"MUJKIC, Sadik",SLO,Men,four without coxswain (4-),Bronze,1
20933,1992,Rowing,Rowing,"MIRJANIC, Saso",SLO,Men,four without coxswain (4-),Bronze,1
20932,1992,Rowing,Rowing,"KLEMENCIC, Janez",SLO,Men,four without coxswain (4-),Bronze,1
20942,1992,Rowing,Rowing,"MCLAUGHLIN, Jeffrey Dean",USA,Men,four without coxswain (4-),Silver,2
20955,1992,Rowing,Rowing,"KELLNER, Uwe JÃ¶rg",GER,Men,four-oared shell with coxswain (4-),Silver,2
20956,1992,Rowing,Rowing,"PETERS, Thoralf",GER,Men,four-oared shell with coxswain (4-),Silver,2
20957,1992,Rowing,Rowing,"REIHER, Hendrik",GER,Men,four-oared shell with coxswain (4-),Silver,2
20980,1992,Rowing,Rowing,"WILLMS, Andre",GER,Men,quadruple sculls without coxswain (4x),Gold,3
20979,1992,Rowing,Rowing,"VOLKERT, Stephan",GER,Men,quadruple sculls without coxswain (4x),Gold,3
20978,1992,Rowing,Rowing,"STEINBACH, Michael",GER,Men,quadruple sculls without coxswain (4x),Gold,3
20977,1992,Rowing,Rowing,"HAJEK, Andreas",GER,Men,quadruple sculls without coxswain (4x),Gold,3
20976,1992,Rowing,Rowing,"SOFFICI, Filippo",ITA,Men,quadruple sculls without coxswain (4x),Bronze,1
20975,1992,Rowing,Rowing,"GALTAROSSA, Rossano",ITA,Men,quadruple sculls without coxswain (4x),Bronze,1
20974,1992,Rowing,Rowing,"FARINA, Gianluca",ITA,Men,quadruple sculls without coxswain (4x),Bronze,1
20973,1992,Rowing,Rowing,"CORONA, Alessandro",ITA,Men,quadruple sculls without coxswain (4x),Bronze,1
20972,1992,Rowing,Rowing,"DI CAPUA, Giuseppe",ITA,Men,pair-oared shell with coxswain (2+),Silver,2
20971,1992,Rowing,Rowing,"ABBAGNALE, Giuseppe",ITA,Men,pair-oared shell with coxswain (2+),Silver,2
20970,1992,Rowing,Rowing,"ABBAGNALE, Carmine",ITA,Men,pair-oared shell with coxswain (2+),Silver,2
20969,1992,Rowing,Rowing,"SEARLE, Jonathan William",GBR,Men,pair-oared shell with coxswain (2+),Gold,3
20968,1992,Rowing,Rowing,"SEARLE, Gregory Mark Pascol",GBR,Men,pair-oared shell with coxswain (2+),Gold,3
20967,1992,Rowing,Rowing,"HERBERT, Garry Gerard Paul",GBR,Men,pair-oared shell with coxswain (2+),Gold,3
20966,1992,Rowing,Rowing,"TAGA, Nicolaie",ROU,Men,pair-oared shell with coxswain (2+),Bronze,1
20965,1992,Rowing,Rowing,"RADUCANU, Dumitru",ROU,Men,pair-oared shell with coxswain (2+),Bronze,1
20964,1992,Rowing,Rowing,"POPESCU, Dimitrie",ROU,Men,pair-oared shell with coxswain (2+),Bronze,1
20963,1992,Rowing,Rowing,"WERREMEIER, Stefani",GER,Women,pair without coxswain (2-),Silver,2
20962,1992,Rowing,Rowing,"SCHWERZMANN, Ingeburg",GER,Women,pair without coxswain (2-),Silver,2
20961,1992,Rowing,Rowing,"MCBEAN, Marnie Elizabeth",CAN,Women,pair without coxswain (2-),Gold,3
20960,1992,Rowing,Rowing,"HEDDLE, Kathleen",CAN,Women,pair without coxswain (2-),Gold,3
20959,1992,Rowing,Rowing,"SEATON, Anna B.",USA,Women,pair without coxswain (2-),Bronze,1
20958,1992,Rowing,Rowing,"MAXWELL PIERSON, Stephanie",USA,Women,pair without coxswain (2-),Bronze,1
20931,1992,Rowing,Rowing,"JANSA, Milan",SLO,Men,four without coxswain (4-),Bronze,1
20930,1992,Rowing,Rowing,"SNEP, Doina Liliana",ROU,Women,eight with coxswain (8+),Silver,2
20929,1992,Rowing,Rowing,"ROBU, Doina",ROU,Women,eight with coxswain (8+),Silver,2
20928,1992,Rowing,Rowing,"PADURARIU, Maria",ROU,Women,eight with coxswain (8+),Silver,2
20900,1992,Rowing,Rowing,"ROBU, Valentin",ROU,Men,eight with coxswain (8+),Silver,2
20899,1992,Rowing,Rowing,"NASTASE, Vasile Dorel",ROU,Men,eight with coxswain (8+),Silver,2
20898,1992,Rowing,Rowing,"MASTACAN, Vasile Ionel",ROU,Men,eight with coxswain (8+),Silver,2
20897,1992,Rowing,Rowing,"MARIN, Claudiu Gabriel",ROU,Men,eight with coxswain (8+),Silver,2
20896,1992,Rowing,Rowing,"GHEORGHE, Marin",ROU,Men,eight with coxswain (8+),Silver,2
20895,1992,Rowing,Rowing,"DOBRE, Danut",ROU,Men,eight with coxswain (8+),Silver,2
20894,1992,Rowing,Rowing,"WALLACE, John William",CAN,Men,eight with coxswain (8+),Gold,3
20893,1992,Rowing,Rowing,"ROBERTSON, Bruce",CAN,Men,eight with coxswain (8+),Gold,3
20892,1992,Rowing,Rowing,"RASCHER, Michael G.",CAN,Men,eight with coxswain (8+),Gold,3
20891,1992,Rowing,Rowing,"PORTER, Derek",CAN,Men,eight with coxswain (8+),Gold,3
20890,1992,Rowing,Rowing,"PAUL, Terence Michael",CAN,Men,eight with coxswain (8+),Gold,3
20889,1992,Rowing,Rowing,"MARLAND, Robert Davies",CAN,Men,eight with coxswain (8+),Gold,3
20888,1992,Rowing,Rowing,"FORGERON, Michael Joseph",CAN,Men,eight with coxswain (8+),Gold,3
20887,1992,Rowing,Rowing,"CROSBY, Andrew",CAN,Men,eight with coxswain (8+),Gold,3
20886,1992,Rowing,Rowing,"BARBER, Darren",CAN,Men,eight with coxswain (8+),Gold,3
20885,1992,Rowing,Rowing,"WESSLING, Ansgar",GER,Men,eight with coxswain (8+),Bronze,1
20884,1992,Rowing,Rowing,"STREPPELHOFF, Thorsten",GER,Men,eight with coxswain (8+),Bronze,1
20883,1992,Rowing,Rowing,"SENNEWALD, Hans",GER,Men,eight with coxswain (8+),Bronze,1
20882,1992,Rowing,Rowing,"RICHTER, Frank Joerg",GER,Men,eight with coxswain (8+),Bronze,1
20881,1992,Rowing,Rowing,"RABE, Bahne",GER,Men,eight with coxswain (8+),Bronze,1
20880,1992,Rowing,Rowing,"KLEIN, Manfred Willi",GER,Men,eight with coxswain (8+),Bronze,1
20879,1992,Rowing,Rowing,"KIRCHHOFF, Detlef",GER,Men,eight with coxswain (8+),Bronze,1
20878,1992,Rowing,Rowing,"EICHHOLZ, Armin",GER,Men,eight with coxswain (8+),Bronze,1
20901,1992,Rowing,Rowing,"RUICAN, Iulica",ROU,Men,eight with coxswain (8+),Silver,2
20981,1992,Rowing,Rowing,"BJÃNNESS, Lars",NOR,Men,quadruple sculls without coxswain (4x),Silver,2
20902,1992,Rowing,Rowing,"TALAPAN, Viorel",ROU,Men,eight with coxswain (8+),Silver,2
20904,1992,Rowing,Rowing,"DÃRDELMANN, Sylvia",GER,Women,eight with coxswain (8+),Bronze,1
20927,1992,Rowing,Rowing,"OLTEANU, Ioana",ROU,Women,eight with coxswain (8+),Silver,2
20926,1992,Rowing,Rowing,"NECULAI, Viorica",ROU,Women,eight with coxswain (8+),Silver,2
20925,1992,Rowing,Rowing,"LEPADATU, Victoria",ROU,Women,eight with coxswain (8+),Silver,2
20924,1992,Rowing,Rowing,"GEORGESCU, Elena",ROU,Women,eight with coxswain (8+),Silver,2
20923,1992,Rowing,Rowing,"BULIE, Iulia",ROU,Women,eight with coxswain (8+),Silver,2
20922,1992,Rowing,Rowing,"BAZON, Adriana",ROU,Women,eight with coxswain (8+),Silver,2
20921,1992,Rowing,Rowing,"WORTHINGTON, Kay Frances",CAN,Women,eight with coxswain (8+),Gold,3
20920,1992,Rowing,Rowing,"THOMPSON, Lesley Allison",CAN,Women,eight with coxswain (8+),Gold,3
20919,1992,Rowing,Rowing,"TAYLOR, Brenda Susan",CAN,Women,eight with coxswain (8+),Gold,3
20918,1992,Rowing,Rowing,"MONROE, Jessica",CAN,Women,eight with coxswain (8+),Gold,3
20917,1992,Rowing,Rowing,"MCBEAN, Marnie Elizabeth",CAN,Women,eight with coxswain (8+),Gold,3
20916,1992,Rowing,Rowing,"HEDDLE, Kathleen",CAN,Women,eight with coxswain (8+),Gold,3
20915,1992,Rowing,Rowing,"DELEHANTY, Megan Catherine",CAN,Women,eight with coxswain (8+),Gold,3
20914,1992,Rowing,Rowing,"CRAWFORD, Shannon",CAN,Women,eight with coxswain (8+),Gold,3
20913,1992,Rowing,Rowing,"BARNES, Jennifer Kirsten",CAN,Women,eight with coxswain (8+),Gold,3
20912,1992,Rowing,Rowing,"ZEIDLER, Judith",GER,Women,eight with coxswain (8+),Bronze,1
20911,1992,Rowing,Rowing,"STRAUCH, Annegret",GER,Women,eight with coxswain (8+),Bronze,1
20910,1992,Rowing,Rowing,"SCHELL, Ute",GER,Women,eight with coxswain (8+),Bronze,1
20909,1992,Rowing,Rowing,"PYRITZ, Dana",GER,Women,eight with coxswain (8+),Bronze,1
20908,1992,Rowing,Rowing,"PETERSMANN, Cerstin",GER,Women,eight with coxswain (8+),Bronze,1
20907,1992,Rowing,Rowing,"NEUNAST, Daniela",GER,Women,eight with coxswain (8+),Bronze,1
20906,1992,Rowing,Rowing,"HARZENDORF, Christiane",GER,Women,eight with coxswain (8+),Bronze,1
20905,1992,Rowing,Rowing,"HAACKER, Kathrin",GER,Women,eight with coxswain (8+),Bronze,1
20903,1992,Rowing,Rowing,"VIZITIU, Ioan Iulian",ROU,Men,eight with coxswain (8+),Silver,2
21089,1992,Shooting,Shooting,"ZHANG, Shan",CHN,Women,skeet (125 targets),Gold,3
20982,1992,Rowing,Rowing,"SÃTERSDAL, Per Albert",NOR,Men,quadruple sculls without coxswain (4x),Silver,2
20984,1992,Rowing,Rowing,"UNDSET, Kjetil",NOR,Men,quadruple sculls without coxswain (4x),Silver,2
21060,1992,Shooting,Shooting,"BINDER, Aranka",IOP,Women,10m air rifle (40 shots),Bronze,1
21059,1992,Shooting,Shooting,"PYZHYANOV, Serguei",EUN,Men,10m air pistol (60 shots),Silver,2
21058,1992,Shooting,Shooting,"WANG, Yifu",CHN,Men,10m air pistol (60 shots),Gold,3
21057,1992,Shooting,Shooting,"BABII, Sorin",ROU,Men,10m air pistol (60 shots),Bronze,1
21056,1992,Shooting,Shooting,"SEKARIC, Jasna",IOP,Women,10m air pistol (40 shots),Silver,2
21055,1992,Shooting,Shooting,"LOGVINENKO, Marina",EUN,Women,10m air pistol (40 shots),Gold,3
21054,1992,Shooting,Shooting,"GROZDEVA, Maria",BUL,Women,10m air pistol (40 shots),Bronze,1
21053,1992,Sailing,Sailing,"DAVIS, Roderick Hopkins",NZL,Men,two-person keelboat open (Star),Silver,2
21052,1992,Sailing,Sailing,"COWIE, Donald John",NZL,Men,two-person keelboat open (Star),Silver,2
21051,1992,Sailing,Sailing,"REYNOLDS, Mark Jeffrey",USA,Men,two-person keelboat open (Star),Gold,3
21061,1992,Shooting,Shooting,"YEO, Kab-Soon",KOR,Women,10m air rifle (40 shots),Gold,3
21050,1992,Sailing,Sailing,"HAENEL, Harold",USA,Men,two-person keelboat open (Star),Gold,3
21048,1992,Sailing,Sailing,"JESPERSEN, Eric Albert",CAN,Men,two-person keelboat open (Star),Bronze,1
21047,1992,Sailing,Sailing,"SMYTH, Randy",USA,Men,Tornado - Multihull,Silver,2
21046,1992,Sailing,Sailing,"NOTARY, Keith",USA,Men,Tornado - Multihull,Silver,2
21045,1992,Sailing,Sailing,"LODAY, Yves",FRA,Men,Tornado - Multihull,Gold,3
21044,1992,Sailing,Sailing,"HENARD, Nicolas",FRA,Men,Tornado - Multihull,Gold,3
21043,1992,Sailing,Sailing,"FORBES, John",AUS,Men,Tornado - Multihull,Bronze,1
21042,1992,Sailing,Sailing,"BOOTH, Mitch",AUS,Men,Tornado - Multihull,Bronze,1
21041,1992,Sailing,Sailing,"LEDBETTER, Brian Richard",USA,Men,single-handed dinghy (Finn),Silver,2
21040,1992,Sailing,Sailing,"VAN DER PLOEG, Jose",ESP,Men,single-handed dinghy (Finn),Gold,3
21039,1992,Sailing,Sailing,"MONK, Craig John",NZL,Men,single-handed dinghy (Finn),Bronze,1
21049,1992,Sailing,Sailing,"MACDONALD, Ross David",CAN,Men,two-person keelboat open (Star),Bronze,1
21062,1992,Shooting,Shooting,"LETCHEVA, Vessela Nikolaeva",BUL,Women,10m air rifle (40 shots),Silver,2
21063,1992,Shooting,Shooting,"RIEDERER, Johann",GER,Men,10m air rifle (60 shots),Bronze,1
21064,1992,Shooting,Shooting,"FEDKINE, Iouri",EUN,Men,10m air rifle (60 shots),Gold,3
21087,1992,Shooting,Shooting,"ROSSETTI, Bruno Mario",ITA,Men,skeet (125 targets),Bronze,1
21086,1992,Shooting,Shooting,"ASRABAEV, Anatoli",EUN,Men,50m running target (30+30 shots),Silver,2
21085,1992,Shooting,Shooting,"JAKOSITS, Michael",GER,Men,50m running target (30+30 shots),Gold,3
21084,1992,Shooting,Shooting,"RACANSKY, Lubos",TCH,Men,50m running target (30+30 shots),Bronze,1
21083,1992,Shooting,Shooting,"STENVAAG, Harald",NOR,Men,50m rifle prone (60 shots),Silver,2
21082,1992,Shooting,Shooting,"LEE, Eun-Chul",KOR,Men,50m rifle prone (60 shots),Gold,3
21081,1992,Shooting,Shooting,"PLETIKOSIC, Stevan",IOP,Men,50m rifle prone (60 shots),Bronze,1
21080,1992,Shooting,Shooting,"FOTH, Robert James",USA,Men,50m rifle 3 positions (3x40 shots),Silver,2
21079,1992,Shooting,Shooting,"PETIKYAN, Gratchia Gratsian Hrachya",EUN,Men,50m rifle 3 positions (3x40 shots),Gold,3
21078,1992,Shooting,Shooting,"KOBA, Ryohei",JPN,Men,50m rifle 3 positions (3x40 shots),Bronze,1
21077,1992,Shooting,Shooting,"MATOVA, Nonka Detcheva",BUL,Women,50m rifle 3 positions (3x20 shots),Silver,2
21076,1992,Shooting,Shooting,"MEILI, Launi Kay",USA,Women,50m rifle 3 positions (3x20 shots),Gold,3
21075,1992,Shooting,Shooting,"KSIAZKIEWICZ, Malgorzata",POL,Women,50m rifle 3 positions (3x20 shots),Bronze,1
21074,1992,Shooting,Shooting,"WANG, Yifu",CHN,Men,50m pistol (60 shots),Silver,2
21073,1992,Shooting,Shooting,"LOUKACHIK, Konstantine",EUN,Men,50m pistol (60 shots),Gold,3
21072,1992,Shooting,Shooting,"SKANÃKER, Ragnar",SWE,Men,50m pistol (60 shots),Bronze,1
21071,1992,Shooting,Shooting,"KUZMINS, Afanasijs",LAT,Men,25m rapid fire pistol (60 shots),Silver,2
21070,1992,Shooting,Shooting,"SCHUMANN, Ralf",GER,Men,25m rapid fire pistol (60 shots),Gold,3
21069,1992,Shooting,Shooting,"VOKHMIANINE, Vladimir",EUN,Men,25m rapid fire pistol (60 shots),Bronze,1
21068,1992,Shooting,Shooting,"LI, Duihong",CHN,Women,25m pistol (30+30 shots),Silver,2
21067,1992,Shooting,Shooting,"LOGVINENKO, Marina",EUN,Women,25m pistol (30+30 shots),Gold,3
21066,1992,Shooting,Shooting,"MUNKHBAYAR, Dorzhsuren",MGL,Women,25m pistol (30+30 shots),Bronze,1
21065,1992,Shooting,Shooting,"BADIOU, Franck",FRA,Men,10m air rifle (60 shots),Silver,2
21038,1992,Sailing,Sailing,"VIA DUFRESNE, Natalia",ESP,Women,single-handed dinghy (Europe),Silver,2
21037,1992,Sailing,Sailing,"ANDERSEN, Linda",NOR,Women,single-handed dinghy (Europe),Gold,3
21036,1992,Sailing,Sailing,"TROTMAN, Julia",USA,Women,single-handed dinghy (Europe),Bronze,1
21035,1992,Sailing,Sailing,"FOERSTER, Paul",USA,Men,flying dutchman,Silver,2
21007,1992,Sailing,Sailing,"BURNHAM, Kevin",USA,Men,470 - Two Person Dinghy,Silver,2
21006,1992,Sailing,Sailing,"SANCHEZ LUNA, Francisco",ESP,Men,470 - Two Person Dinghy,Gold,3
21005,1992,Sailing,Sailing,"CALAFAT, Jordi",ESP,Men,470 - Two Person Dinghy,Gold,3
21004,1992,Sailing,Sailing,"TONISTE, Toomas",EST,Men,470 - Two Person Dinghy,Bronze,1
21003,1992,Sailing,Sailing,"TONISTE, Tonu",EST,Men,470 - Two Person Dinghy,Bronze,1
21002,1992,Rowing,Rowing,"BREDAEL, Annelies",BEL,Women,single sculls (1x),Silver,2
21001,1992,Rowing,Rowing,"LIPA, Elisabeta",ROU,Women,single sculls (1x),Gold,3
21000,1992,Rowing,Rowing,"LAUMANN, Silken Suzette",CAN,Women,single sculls (1x),Bronze,1
20999,1992,Rowing,Rowing,"CHALUPA, Vaclav",TCH,Men,single sculls (1x),Silver,2
20998,1992,Rowing,Rowing,"LANGE, Thomas",GER,Men,single sculls (1x),Gold,3
20997,1992,Rowing,Rowing,"BRONIEWSKI, Kajetan",POL,Men,single sculls (1x),Bronze,1
20996,1992,Rowing,Rowing,"IGNAT, Doina",ROU,Women,quadruple sculls without coxswain (4x),Silver,2
20995,1992,Rowing,Rowing,"DOBRE, Anisoara",ROU,Women,quadruple sculls without coxswain (4x),Silver,2
20994,1992,Rowing,Rowing,"COCHELEA, Veronica",ROU,Women,quadruple sculls without coxswain (4x),Silver,2
20993,1992,Rowing,Rowing,"BURCICA, Constanta",ROU,Women,quadruple sculls without coxswain (4x),Silver,2
20992,1992,Rowing,Rowing,"SCHMIDT, Sybille",GER,Women,quadruple sculls without coxswain (4x),Gold,3
20991,1992,Rowing,Rowing,"PETER, Birgit",GER,Women,quadruple sculls without coxswain (4x),Gold,3
20990,1992,Rowing,Rowing,"MUNDT, Kristina",GER,Women,quadruple sculls without coxswain (4x),Gold,3
20989,1992,Rowing,Rowing,"MÃLLER, Kerstin",GER,Women,quadruple sculls without coxswain (4x),Gold,3
20988,1992,Rowing,Rowing,"ZELIKOVITCH, Antonina",EUN,Women,quadruple sculls without coxswain (4x),Bronze,1
20987,1992,Rowing,Rowing,"USTYUZHANINA, Tatiana",EUN,Women,quadruple sculls without coxswain (4x),Bronze,1
20986,1992,Rowing,Rowing,"KHLOPTSEVA, Elena",EUN,Women,quadruple sculls without coxswain (4x),Bronze,1
20985,1992,Rowing,Rowing,"KARSTEN, Ekaterina",EUN,Women,quadruple sculls without coxswain (4x),Bronze,1
21008,1992,Sailing,Sailing,"REESER, Morgan",USA,Men,470 - Two Person Dinghy,Silver,2
20983,1992,Rowing,Rowing,"THORSEN, Rolf Bernt",NOR,Men,quadruple sculls without coxswain (4x),Silver,2
21009,1992,Sailing,Sailing,"HEALY, Pamela",USA,Women,470 - Two Person Dinghy,Bronze,1
21011,1992,Sailing,Sailing,"GUERRA CABRERA, Patricia",ESP,Women,470 - Two Person Dinghy,Gold,3
21034,1992,Sailing,Sailing,"BOURDOW, Stephen",USA,Men,flying dutchman,Silver,2
21033,1992,Sailing,Sailing,"MANRIQUE, Domingo",ESP,Men,flying dutchman,Gold,3
21032,1992,Sailing,Sailing,"DORESTE, Luis",ESP,Men,flying dutchman,Gold,3
21031,1992,Sailing,Sailing,"BOJSEN-MOELLER, Jens",DEN,Men,flying dutchman,Bronze,1
21030,1992,Sailing,Sailing,"BOJSEN MOLLER, Jorgen",DEN,Men,flying dutchman,Bronze,1
21029,1992,Sailing,Sailing,"MAHANEY, Kevin",USA,Men,fleet/match race keelboat open (Soling),Silver,2
21028,1992,Sailing,Sailing,"KERN, Douglas",USA,Men,fleet/match race keelboat open (Soling),Silver,2
21027,1992,Sailing,Sailing,"BRADY, James",USA,Men,fleet/match race keelboat open (Soling),Silver,2
21026,1992,Sailing,Sailing,"SEIER, Jesper",DEN,Men,fleet/match race keelboat open (Soling),Gold,3
21025,1992,Sailing,Sailing,"SECHER, Steen Klaaborg",DEN,Men,fleet/match race keelboat open (Soling),Gold,3
21024,1992,Sailing,Sailing,"BANK, Jesper",DEN,Men,fleet/match race keelboat open (Soling),Gold,3
21023,1992,Sailing,Sailing,"STEWART, Ossie",GBR,Men,fleet/match race keelboat open (Soling),Bronze,1
21022,1992,Sailing,Sailing,"SMITH, Lawrie",GBR,Men,fleet/match race keelboat open (Soling),Bronze,1
21021,1992,Sailing,Sailing,"CRUIKSHANK, Robert Gordon",GBR,Men,fleet/match race keelboat open (Soling),Bronze,1
21020,1992,Sailing,Sailing,"ZHANG, Xiaodong",CHN,Women,board (lechner),Silver,2
21019,1992,Sailing,Sailing,"KENDALL, Barbara",NZL,Women,board (lechner),Gold,3
21018,1992,Sailing,Sailing,"DE VRIES, Dorien",NED,Women,board (lechner),Bronze,1
21017,1992,Sailing,Sailing,"GEBHARDT, Mike",USA,Men,board (lechner),Silver,2
21016,1992,Sailing,Sailing,"DAVID, Franck",FRA,Men,board (lechner),Gold,3
21015,1992,Sailing,Sailing,"KLEPPICH, Lars Detlef",AUS,Men,board (lechner),Bronze,1
21014,1992,Sailing,Sailing,"SHEARER, Janet Lee",NZL,Women,470 - Two Person Dinghy,Silver,2
21013,1992,Sailing,Sailing,"EGNOT, Leslie Jean",NZL,Women,470 - Two Person Dinghy,Silver,2
21012,1992,Sailing,Sailing,"ZABELL, Theresa",ESP,Women,470 - Two Person Dinghy,Gold,3
21010,1992,Sailing,Sailing,"ISLER, Jennifer",USA,Women,470 - Two Person Dinghy,Bronze,1
20449,1992,Fencing,Fencing,"CARLESCU BADEA, Laura Gabriela",ROU,Women,foil team,Bronze,1
20527,1992,Gymnastics,Artistic G.,"MILLER, Shannon",USA,Women,floor exercises,Bronze,1
20447,1992,Fencing,Fencing,"GARCIA PEREZ, Oscar",CUB,Men,foil team,Silver,2
19885,1992,Athletics,Athletics,"CHALMERS, Angela Frances",CAN,Women,3000m,Bronze,1
19884,1992,Athletics,Athletics,"LEBLANC, Guillaume",CAN,Men,20km walk,Silver,2
19883,1992,Athletics,Athletics,"PLAZA MONTERO, Daniel",ESP,Men,20km walk,Gold,3
19882,1992,Athletics,Athletics,"DE BENEDICTIS, Giovanni",ITA,Men,20km walk,Bronze,1
19881,1992,Athletics,Athletics,"CUTHBERT, Juliet",JAM,Women,200m,Silver,2
19880,1992,Athletics,Athletics,"TORRENCE, Gwen",USA,Women,200m,Gold,3
19879,1992,Athletics,Athletics,"OTTEY-PAGE, Merlene",JAM,Women,200m,Bronze,1
19878,1992,Athletics,Athletics,"FREDERICKS, Frank",NAM,Men,200m,Silver,2
19877,1992,Athletics,Athletics,"MARSH, Michael",USA,Men,200m,Gold,3
19876,1992,Athletics,Athletics,"BATES, Michael D.",USA,Men,200m,Bronze,1
19886,1992,Athletics,Athletics,"ROMANOVA, Elena",EUN,Women,3000m,Gold,3
19875,1992,Athletics,Athletics,"ROGACHEVA, Liudmila",EUN,Women,1500m,Silver,2
19873,1992,Athletics,Athletics,"QU, Yunxia",CHN,Women,1500m,Bronze,1
19872,1992,Athletics,Athletics,"EL BASIR, Rachid",MAR,Men,1500m,Silver,2
19871,1992,Athletics,Athletics,"CACHO RUIZ, Fermin",ESP,Men,1500m,Gold,3
19870,1992,Athletics,Athletics,"SULAIMAN, Mohamed Ahmed",QAT,Men,1500m,Bronze,1
19869,1992,Athletics,Athletics,"DEES, Tony",USA,Men,110m hurdles,Silver,2
19868,1992,Athletics,Athletics,"MCKOY, Mark",CAN,Men,110m hurdles,Gold,3
19867,1992,Athletics,Athletics,"PIERCE, Jack",USA,Men,110m hurdles,Bronze,1
